fecha,country,revenue_usd,total_transactions,sesiones
2016-11-19,Sri Lanka,,,3
2016-11-19,Sweden,,,5
2016-11-19,Switzerland,,,7
2016-11-19,Taiwan,,,37
2016-11-19,Tanzania,,,1
2016-11-19,Thailand,,,237
2016-11-19,Timor-Leste,,,2
2016-11-19,Tunisia,,,7
2016-11-19,Turkey,,,125
2016-11-19,Uganda,,,1
2016-11-19,Ukraine,,,32
2016-11-19,United Arab Emirates,,,8
2016-11-19,United Kingdom,,,86
2016-11-19,United States,778.31,12,678
2016-11-19,Uzbekistan,,,3
2016-11-19,Venezuela,,,8
2016-11-19,Vietnam,,,385
2016-11-20,(not set),,,3
2016-11-20,Albania,,,1
2016-11-20,Algeria,,,13
2016-11-20,Argentina,,,17
2016-11-20,Armenia,,,1
2016-11-20,Australia,,,30
2016-11-20,Austria,,,10
2016-11-20,Azerbaijan,,,7
2016-11-20,Bahrain,,,2
2016-11-20,Bangladesh,,,5
2016-11-20,Barbados,,,2
2016-11-20,Belarus,,,3
2016-11-20,Belgium,,,16
2016-11-20,Bolivia,,,1
2016-11-20,Bosnia & Herzegovina,,,7
2016-11-20,Brazil,,,116
2016-11-20,Bulgaria,,,12
2016-11-20,Cambodia,,,3
2016-11-20,Canada,30.48,2,90
2016-11-20,Chile,,,6
2016-11-20,China,,,18
2016-11-20,Colombia,,,16
2016-11-20,Croatia,,,4
2016-11-20,Cyprus,,,2
2016-11-20,Czechia,,,11
2016-11-20,Côte d’Ivoire,,,3
2016-11-20,Denmark,,,7
2016-11-20,Dominican Republic,,,1
2016-11-20,Ecuador,,,3
2016-11-20,Egypt,,,10
2016-11-20,El Salvador,,,1
2016-11-20,Estonia,,,5
2016-11-20,Ethiopia,,,1
2016-11-20,Faroe Islands,,,1
2016-11-20,Finland,,,1
2016-11-20,France,,,29
2016-11-20,Georgia,,,7
2016-11-20,Germany,,,50
2016-11-20,Greece,,,12
2016-11-20,Guatemala,,,1
2016-11-20,Hong Kong,,,19
2016-11-20,Hungary,,,12
2016-11-20,Iceland,,,1
2016-11-20,India,,,176
2016-11-20,Indonesia,,,75
2016-11-20,Iraq,,,1
2016-11-20,Ireland,,,15
2016-11-20,Israel,,,15
2016-11-20,Italy,,,31
2016-11-20,Jamaica,,,1
2016-11-20,Japan,,,58
2016-11-20,Jordan,,,4
2016-11-20,Kazakhstan,,,6
2016-11-20,Kenya,,,1
2016-11-20,Kosovo,,,2
2016-11-20,Kuwait,,,1
2016-11-20,Laos,,,4
2016-11-20,Latvia,,,4
2016-11-20,Lebanon,,,1
2016-11-20,Libya,,,2
2016-11-20,Macedonia (FYROM),,,8
2016-11-20,Malaysia,,,32
2016-11-20,Mexico,,,50
2016-11-20,Moldova,,,2
2016-11-20,Mongolia,,,1
2016-11-20,Montenegro,,,1
2016-11-20,Morocco,,,10
2016-11-20,Netherlands,,,32
2016-11-20,New Zealand,,,3
2016-11-20,Nigeria,,,2
2016-11-20,Norway,,,8
2016-11-20,Oman,,,2
2016-11-20,Pakistan,,,17
2016-11-20,Panama,,,1
2016-11-20,Peru,,,32
2016-11-20,Philippines,,,54
2016-11-20,Poland,,,41
2016-11-20,Portugal,,,5
2016-11-20,Puerto Rico,,,5
2016-11-20,Qatar,,,3
2016-11-20,Romania,,,63
2016-11-20,Russia,,,49
2016-11-20,Saudi Arabia,,,12
2016-11-20,Serbia,,,11
2016-11-20,Singapore,,,25
2016-11-20,Slovakia,,,8
2016-11-20,Slovenia,,,2
2016-11-20,Somalia,,,1
2016-11-20,South Africa,,,9
2016-11-20,South Korea,,,25
2016-11-20,Spain,,,21
2016-11-20,Sri Lanka,,,2
2016-11-20,St. Lucia,,,1
2016-11-20,Sudan,,,1
2016-11-20,Sweden,,,15
2016-11-20,Switzerland,,,6
2016-11-20,Syria,,,1
2016-11-20,Taiwan,,,32
2016-11-20,Tanzania,,,1
2016-11-20,Thailand,,,262
2016-11-20,Trinidad & Tobago,,,1
2016-11-20,Tunisia,,,7
2016-11-20,Turkey,,,110
2016-11-20,Turks & Caicos Islands,,,1
2016-11-20,Uganda,,,1
2016-11-20,Ukraine,,,28
2016-11-20,United Arab Emirates,,,18
2016-11-20,United Kingdom,,,91
2016-11-20,United States,862.44,11,793
2016-11-20,Venezuela,,,8
2016-11-20,Vietnam,,,376
2016-11-21,(not set),,,3
2016-11-21,Afghanistan,,,1
2016-11-21,Albania,,,5
2016-11-21,Algeria,,,8
2016-11-21,Argentina,,,23
2016-11-21,Armenia,,,1
2016-11-21,Australia,,,32
2016-11-21,Austria,,,4
2016-11-21,Azerbaijan,,,8
2016-11-21,Bahrain,,,2
2016-11-21,Bangladesh,,,3
2016-11-21,Belarus,,,11
2016-11-21,Belgium,,,52
2016-11-21,Benin,,,1
2016-11-21,Bolivia,,,2
2016-11-21,Bosnia & Herzegovina,,,6
2016-11-21,Brazil,47.38,1,199
2016-11-21,Bulgaria,,,8
2016-11-21,Cambodia,,,3
2016-11-21,Cameroon,,,1
2016-11-21,Canada,,,65
2016-11-21,Chile,,,5
2016-11-21,China,,,9
2016-11-21,Colombia,,,19
2016-11-21,Congo - Kinshasa,,,2
2016-11-21,Costa Rica,,,3
2016-11-21,Croatia,,,4
2016-11-21,Cyprus,,,1
2016-11-21,Czechia,,,17
2016-11-21,Côte d’Ivoire,,,1
2016-11-21,Denmark,,,20
2016-11-21,Ecuador,,,3
2016-11-21,Egypt,,,12
2016-11-21,El Salvador,,,3
2016-11-21,Estonia,,,4
2016-11-21,Ethiopia,,,1
2016-11-21,France,,,45
2016-11-21,Gabon,,,1
2016-11-21,Georgia,,,5
2016-11-21,Germany,,,62
2016-11-21,Ghana,,,2
2016-11-21,Greece,,,8
2016-11-21,Guatemala,,,2
2016-11-21,Honduras,,,1
2016-11-21,Hong Kong,,,10
2016-11-21,Hungary,,,13
2016-11-21,India,,,226
2016-11-21,Indonesia,,,67
2016-11-21,Iran,,,1
2016-11-21,Ireland,,,21
2016-11-21,Israel,,,32
2016-11-21,Italy,,,32
2016-11-21,Japan,,,64
2016-11-21,Jordan,,,6
2016-11-21,Kazakhstan,,,7
2016-11-21,Kenya,,,3
2016-11-21,Kosovo,,,5
2016-11-21,Kuwait,,,1
2016-11-21,Kyrgyzstan,,,1
2016-11-21,Latvia,,,2
2016-11-21,Lebanon,,,3
2016-11-21,Lithuania,,,7
2016-11-21,Luxembourg,,,7
2016-11-21,Macau,,,1
2016-11-21,Macedonia (FYROM),,,5
2016-11-21,Malaysia,,,28
2016-11-21,Martinique,,,1
2016-11-21,Mexico,,,50
2016-11-21,Mongolia,,,2
2016-11-21,Montenegro,,,1
2016-11-21,Morocco,,,10
2016-11-21,Myanmar (Burma),,,1
2016-11-21,Netherlands,,,45
2016-11-21,New Zealand,,,9
2016-11-21,Nicaragua,64.99,1,1
2016-11-21,Nigeria,,,8
2016-11-21,Norway,,,10
2016-11-21,Pakistan,,,22
2016-11-21,Paraguay,,,2
2016-11-21,Peru,,,30
2016-11-21,Philippines,,,71
2016-11-21,Poland,,,37
2016-11-21,Portugal,,,5
2016-11-21,Puerto Rico,,,6
2016-11-21,Romania,,,75
2016-11-21,Russia,,,49
2016-11-21,Saudi Arabia,,,13
2016-11-21,Serbia,,,9
2016-11-21,Singapore,,,27
2016-11-21,Slovakia,,,5
2016-11-21,Slovenia,,,3
2016-11-21,South Africa,,,10
2016-11-21,South Korea,,,13
2016-11-21,Spain,,,32
2016-11-21,Sri Lanka,,,6
2016-11-21,Sweden,,,24
2016-11-21,Switzerland,,,34
2016-11-21,Taiwan,,,38
2016-11-21,Tanzania,,,2
2016-11-21,Thailand,,,245
2016-11-21,Tunisia,,,8
2016-11-21,Turkey,,,156
2016-11-21,Uganda,,,1
2016-11-21,Ukraine,,,44
2016-11-21,United Arab Emirates,,,16
2016-11-21,United Kingdom,,,131
2016-11-21,United States,4087.66,39,1249
2016-11-21,Uruguay,,,1
2016-11-21,Venezuela,,,7
2016-11-21,Vietnam,,,424
2016-11-22,(not set),,,2
2016-11-22,Albania,,,1
2016-11-22,Algeria,,,14
2016-11-22,Argentina,,,18
2016-11-22,Armenia,,,1
2016-11-22,Australia,,,26
2016-11-22,Austria,,,20
2016-11-22,Azerbaijan,,,10
2016-11-22,Bahrain,,,3
2016-11-22,Bangladesh,,,7
2016-11-22,Barbados,,,1
2016-11-22,Belarus,,,11
2016-11-22,Belgium,,,25
2016-11-22,Bolivia,,,1
2016-11-22,Bosnia & Herzegovina,,,5
2016-11-22,Brazil,,,159
2016-11-22,British Virgin Islands,,,1
2016-11-22,Bulgaria,,,9
2016-11-22,Burundi,,,1
2016-11-22,Cambodia,,,1
2016-11-22,Cameroon,,,1
2016-11-22,Canada,,,107
2016-11-22,Chad,,,1
2016-11-22,Chile,,,9
2016-11-22,China,,,14
2016-11-22,Colombia,,,16
2016-11-22,Costa Rica,,,1
2016-11-22,Croatia,,,6
2016-11-22,Czechia,,,5
2016-11-22,Denmark,,,14
2016-11-22,Dominican Republic,,,5
2016-11-22,Ecuador,,,4
2016-11-22,Egypt,,,11
2016-11-22,Estonia,,,1
2016-11-22,Ethiopia,,,2
2016-11-22,Finland,,,6
2016-11-22,France,,,48
2016-11-22,Gabon,,,1
2016-11-22,Georgia,,,8
2016-11-22,Germany,,,62
2016-11-22,Ghana,,,2
2016-11-22,Greece,,,19
2016-11-22,Guatemala,,,2
2016-11-22,Haiti,,,1
2016-11-22,Hong Kong,,,11
2016-11-22,Hungary,,,9
2016-11-22,India,,,255
2016-11-22,Indonesia,,,57
2016-11-22,Iran,,,1
2016-11-22,Ireland,,,23
2016-11-22,Israel,,,21
2016-11-22,Italy,,,31
2016-11-22,Japan,,,62
2016-11-22,Jordan,,,1
2016-11-22,Kazakhstan,,,6
2016-11-22,Kenya,,,2
2016-11-22,Kosovo,,,3
2016-11-22,Kuwait,,,5
2016-11-22,Kyrgyzstan,,,1
2016-11-22,Latvia,,,4
2016-11-22,Lebanon,,,1
2016-11-22,Lithuania,,,2
2016-11-22,Macau,,,1
2016-11-22,Macedonia (FYROM),,,4
2016-11-22,Malaysia,,,31
2016-11-22,Mali,,,1
2016-11-22,Martinique,,,1
2016-11-22,Mexico,,,79
2016-11-22,Montenegro,,,1
2016-11-22,Morocco,,,8
2016-11-22,Mozambique,,,2
2016-11-22,Myanmar (Burma),,,1
2016-11-22,Nepal,,,3
2016-11-22,Netherlands,,,45
2016-11-22,New Zealand,,,7
2016-11-22,Nigeria,,,3
2016-11-22,Norway,,,10
2016-11-22,Oman,,,3
2016-11-22,Pakistan,,,23
2016-11-22,Palestine,,,1
2016-11-22,Panama,,,2
2016-11-22,Peru,,,34
2016-11-22,Philippines,,,57
2016-11-22,Poland,,,43
2016-11-22,Portugal,,,2
2016-11-22,Puerto Rico,,,1
2016-11-22,Qatar,,,3
2016-11-22,Romania,,,68
2016-11-22,Russia,,,56
2016-11-22,Réunion,,,3
2016-11-22,Saudi Arabia,,,18
2016-11-22,Senegal,,,1
2016-11-22,Serbia,,,13
2016-11-22,Singapore,,,25
2016-11-22,Slovakia,,,5
2016-11-22,Slovenia,,,1
2016-11-22,South Africa,,,9
2016-11-22,South Korea,,,15
2016-11-22,Spain,,,28
2016-11-22,Sri Lanka,,,2
2016-11-22,Sweden,,,7
2016-11-22,Switzerland,,,18
2016-11-22,Taiwan,,,96
2016-11-22,Thailand,,,267
2016-11-22,Trinidad & Tobago,,,1
2016-11-22,Tunisia,,,1
2016-11-22,Turkey,,,180
2016-11-22,Ukraine,,,30
2016-11-22,United Arab Emirates,,,16
2016-11-22,United Kingdom,,,108
2016-11-22,United States,2869.84,21,1042
2016-11-22,Uruguay,,,2
2016-11-22,Venezuela,,,7
2016-11-22,Vietnam,,,399
2016-11-22,Yemen,,,1
2016-11-23,(not set),,,5
2016-11-23,Albania,,,4
2016-11-23,Algeria,,,15
2016-11-23,Argentina,,,30
2016-11-23,Armenia,,,1
2016-11-23,Australia,,,38
2016-11-23,Austria,,,7
2016-11-23,Azerbaijan,,,10
2016-11-23,Bangladesh,,,2
2016-11-23,Belarus,,,2
2016-11-23,Belgium,,,9
2016-11-23,Bolivia,,,1
2016-11-23,Bosnia & Herzegovina,,,3
2016-11-23,Brazil,,,170
2016-11-23,Brunei,,,2
2016-11-23,Bulgaria,,,4
2016-11-23,Cambodia,,,1
2016-11-23,Cameroon,,,2
2016-11-23,Canada,38.99,1,97
2016-11-23,Chile,,,6
2016-11-23,China,,,14
2016-11-23,Colombia,,,19
2016-11-23,Costa Rica,,,6
2016-11-23,Croatia,,,3
2016-11-23,Cyprus,,,1
2016-11-23,Czechia,,,4
2016-11-23,Denmark,,,12
2016-11-23,Dominican Republic,,,2
2016-11-23,Ecuador,,,9
2016-11-23,Egypt,,,19
2016-11-23,El Salvador,,,1
2016-11-23,Estonia,,,6
2016-11-23,Ethiopia,,,2
2016-11-23,Finland,,,2
2016-11-23,France,,,42
2016-11-23,Georgia,,,9
2016-11-23,Germany,,,45
2016-11-23,Ghana,,,3
2016-11-23,Greece,,,15
2016-11-23,Guatemala,,,3
2016-11-23,Honduras,,,1
2016-11-23,Hong Kong,,,19
2016-11-23,Hungary,,,8
2016-11-23,India,,,198
2016-11-23,Indonesia,,,72
2016-11-23,Iran,,,1
2016-11-23,Iraq,,,3
2016-11-23,Ireland,,,24
2016-11-23,Israel,,,21
2016-11-23,Italy,,,25
2016-11-23,Japan,,,60
2016-11-23,Jordan,,,4
2016-11-23,Kazakhstan,,,12
2016-11-23,Kenya,,,2
2016-11-23,Kosovo,,,1
2016-11-23,Kuwait,,,3
2016-11-23,Luxembourg,,,1
2016-11-23,Macedonia (FYROM),,,3
2016-11-23,Malaysia,,,37
2016-11-23,Mauritania,,,1
2016-11-23,Mexico,,,79
2016-11-23,Monaco,,,1
2016-11-23,Mongolia,,,1
2016-11-23,Morocco,,,5
2016-11-23,Nepal,,,2
2016-11-23,Netherlands,,,20
2016-11-23,New Zealand,,,4
2016-11-23,Nigeria,,,2
2016-11-23,Norway,,,5
2016-11-23,Oman,,,3
2016-11-23,Pakistan,,,23
2016-11-23,Palestine,,,3
2016-11-23,Panama,,,3
2016-11-23,Peru,,,49
2016-11-23,Philippines,,,44
2016-11-23,Poland,,,41
2016-11-23,Portugal,,,6
2016-11-23,Puerto Rico,,,1
2016-11-23,Qatar,,,1
2016-11-23,Romania,,,66
2016-11-23,Russia,,,45
2016-11-23,Saudi Arabia,,,13
2016-11-23,Senegal,,,2
2016-11-23,Serbia,,,10
2016-11-23,Singapore,,,26
2016-11-23,Slovakia,,,5
2016-11-23,Slovenia,,,1
2016-11-23,South Africa,,,11
2016-11-23,South Korea,,,20
2016-11-23,Spain,,,24
2016-11-23,Sri Lanka,,,3
2016-11-23,St. Lucia,,,1
2016-11-23,Sudan,,,1
2016-11-23,Swaziland,,,1
2016-11-23,Sweden,,,15
2016-11-23,Switzerland,,,6
2016-11-23,Taiwan,,,29
2016-11-23,Tanzania,,,1
2016-11-23,Thailand,,,229
2016-11-23,Tunisia,,,9
2016-11-23,Turkey,,,164
2016-11-23,Uganda,,,2
2016-11-23,Ukraine,,,76
2016-11-23,United Arab Emirates,,,18
2016-11-23,United Kingdom,,,158
2016-11-23,United States,7400.81,33,1071
2016-11-23,Uruguay,,,1
2016-11-23,Uzbekistan,,,1
2016-11-23,Venezuela,,,3
2016-11-23,Vietnam,,,378
2016-11-24,(not set),,,1
2016-11-24,Albania,,,3
2016-11-24,Algeria,,,18
2016-11-24,Argentina,,,40
2016-11-24,Armenia,,,1
2016-11-24,Australia,,,34
2016-11-24,Austria,,,6
2016-11-24,Azerbaijan,,,3
2016-11-24,Bahrain,,,1
2016-11-24,Bangladesh,,,14
2016-11-24,Belarus,,,9
2016-11-24,Belgium,,,11
2016-11-24,Bolivia,,,1
2016-11-24,Bosnia & Herzegovina,,,3
2016-11-24,Brazil,,,162
2016-11-24,Bulgaria,,,6
2016-11-24,Cambodia,,,2
2016-11-24,Canada,,,170
2016-11-24,Chad,,,1
2016-11-24,Chile,97.95,1,11
2016-11-24,China,,,17
2016-11-24,Colombia,,,15
2016-11-24,Croatia,,,4
2016-11-24,Cyprus,,,2
2016-11-24,Czechia,,,5
2016-11-24,Côte d’Ivoire,,,1
2016-11-24,Denmark,,,16
2016-11-24,Dominican Republic,,,3
2016-11-24,Ecuador,,,6
2016-11-24,Egypt,,,15
2016-11-24,El Salvador,,,1
2016-11-24,Faroe Islands,,,2
2016-11-24,Finland,,,3
2016-11-24,France,,,41
2016-11-24,French Guiana,,,1
2016-11-24,Georgia,,,4
2016-11-24,Germany,,,62
2016-11-24,Ghana,,,3
2016-11-24,Greece,,,17
2016-11-24,Guatemala,,,2
2016-11-24,Hong Kong,355.92,1,21
2016-11-24,Hungary,,,16
2016-11-24,India,,,206
2016-11-24,Indonesia,,,67
2016-11-24,Iraq,,,2
2016-11-24,Ireland,,,21
2016-11-24,Israel,,,18
2016-11-24,Italy,,,36
2016-11-24,Japan,,,54
2016-11-24,Jordan,,,6
2016-11-24,Kazakhstan,,,15
2016-11-24,Kenya,,,4
2016-11-24,Kosovo,,,1
2016-11-24,Kuwait,,,2
2016-11-24,Latvia,,,2
2016-11-24,Lebanon,,,4
2016-11-24,Macau,,,3
2016-11-24,Macedonia (FYROM),,,8
2016-11-24,Madagascar,,,1
2016-11-24,Malaysia,,,36
2016-11-24,Maldives,,,1
2016-11-24,Mali,,,1
2016-11-24,Mexico,,,78
2016-11-24,Mongolia,,,2
2016-11-24,Morocco,,,12
2016-11-24,Namibia,,,1
2016-11-24,Nepal,,,4
2016-11-24,Netherlands,,,50
2016-11-24,New Zealand,,,8
2016-11-24,Nicaragua,,,1
2016-11-24,Nigeria,,,11
2016-11-24,Norway,,,1
2016-11-24,Pakistan,,,20
2016-11-24,Panama,,,1
2016-11-24,Paraguay,,,1
2016-11-24,Peru,,,46
2016-11-24,Philippines,,,31
2016-11-24,Poland,,,30
2016-11-24,Portugal,,,6
2016-11-24,Puerto Rico,,,1
2016-11-24,Qatar,,,1
2016-11-24,Romania,,,38
2016-11-24,Russia,,,55
2016-11-24,Saudi Arabia,,,10
2016-11-24,Senegal,,,1
2016-11-24,Serbia,,,8
2016-11-24,Singapore,,,36
2016-11-24,Slovakia,,,4
2016-11-24,Slovenia,,,3
2016-11-24,South Africa,,,6
2016-11-24,South Korea,,,12
2016-11-24,Spain,,,27
2016-11-24,Sri Lanka,,,5
2016-11-24,Sweden,,,26
2016-11-24,Switzerland,,,18
2016-11-24,Taiwan,,,37
2016-11-24,Tanzania,,,1
2016-11-24,Thailand,,,266
2016-11-24,Trinidad & Tobago,,,2
2016-11-24,Tunisia,,,5
2016-11-24,Turkey,,,156
2016-11-24,Ukraine,,,56
2016-11-24,United Arab Emirates,,,13
2016-11-24,United Kingdom,,,151
2016-11-24,United States,1362.37,14,850
2016-11-24,Uruguay,,,1
2016-11-24,Uzbekistan,,,1
2016-11-24,Venezuela,,,6
2016-11-24,Vietnam,,,429
2016-11-25,(not set),,,3
2016-11-25,Albania,,,3
2016-11-25,Algeria,,,20
2016-11-25,Andorra,,,1
2016-11-25,Argentina,,,21
2016-11-25,Armenia,,,3
2016-11-25,Australia,,,25
2016-11-25,Austria,,,13
2016-11-25,Azerbaijan,,,1
2016-11-25,Bahrain,,,1
2016-11-25,Bangladesh,,,4
2016-11-25,Barbados,,,2
2016-11-25,Belarus,,,8
2016-11-25,Belgium,,,16
2016-11-25,Benin,,,2
2016-11-25,Bolivia,,,2
2016-11-25,Bosnia & Herzegovina,,,1
2016-11-25,Brazil,,,157
2016-11-25,Bulgaria,,,13
2016-11-25,Cambodia,,,2
2016-11-25,Cameroon,,,2
2016-11-25,Canada,,,95
2016-11-25,Chile,,,7
2016-11-25,China,,,10
2016-11-25,Colombia,,,18
2016-11-25,Congo - Kinshasa,,,1
2016-11-25,Costa Rica,,,2
2016-11-25,Croatia,,,1
2016-11-25,Curaçao,,,1
2016-11-25,Cyprus,,,2
2016-11-25,Czechia,,,11
2016-11-25,Côte d’Ivoire,,,1
2016-11-25,Denmark,,,22
2016-11-25,Dominican Republic,,,3
2016-11-25,Ecuador,,,3
2016-11-25,Egypt,,,15
2016-11-25,El Salvador,,,1
2016-11-25,Estonia,,,2
2016-11-25,Finland,,,1
2016-11-25,France,,,38
2016-11-25,Georgia,,,2
2016-11-25,Germany,,,65
2016-11-25,Ghana,,,1
2016-11-25,Greece,,,34
2016-11-25,Honduras,,,2
2016-11-25,Hong Kong,,,20
2016-11-25,Hungary,,,25
2016-11-25,Iceland,,,1
2016-11-25,India,,,211
2016-11-25,Indonesia,288.95,1,50
2016-11-25,Iran,,,1
2016-11-25,Iraq,,,3
2016-11-25,Ireland,,,27
2016-11-25,Israel,,,24
2016-11-25,Italy,,,29
2016-11-25,Japan,,,38
2016-11-25,Jordan,,,2
2016-11-25,Kazakhstan,,,7
2016-11-25,Kenya,,,5
2016-11-25,Kosovo,,,5
2016-11-25,Kuwait,,,6
2016-11-25,Lebanon,,,1
2016-11-25,Lithuania,,,2
2016-11-25,Macedonia (FYROM),,,4
2016-11-25,Malaysia,,,18
2016-11-25,Mexico,121.97,1,79
2016-11-25,Mongolia,,,2
2016-11-25,Morocco,,,15
2016-11-25,Mozambique,,,2
2016-11-25,Nepal,,,1
2016-11-25,Netherlands,,,39
2016-11-25,New Zealand,,,7
2016-11-25,Nicaragua,,,3
2016-11-25,Nigeria,,,2
2016-11-25,Norway,,,6
2016-11-25,Oman,,,1
2016-11-25,Pakistan,,,18
2016-11-25,Paraguay,,,3
2016-11-25,Peru,,,33
2016-11-25,Philippines,,,33
2016-11-25,Poland,,,32
2016-11-25,Portugal,,,9
2016-11-25,Puerto Rico,,,3
2016-11-25,Qatar,,,6
2016-11-25,Romania,,,42
2016-11-25,Russia,,,61
2016-11-25,Saudi Arabia,,,14
2016-11-25,Serbia,,,16
2016-11-25,Singapore,,,18
2016-11-25,Slovakia,,,7
2016-11-25,Slovenia,,,1
2016-11-25,South Africa,,,5
2016-11-25,South Korea,,,17
2016-11-25,Spain,,,34
2016-11-25,Sweden,,,14
2016-11-25,Switzerland,,,17
2016-11-25,Taiwan,,,30
2016-11-25,Tanzania,,,1
2016-11-25,Thailand,,,228
2016-11-25,Trinidad & Tobago,,,1
2016-11-25,Tunisia,,,5
2016-11-25,Turkey,,,175
2016-11-25,Ukraine,,,75
2016-11-25,United Arab Emirates,,,11
2016-11-25,United Kingdom,,,141
2016-11-25,United States,3118.69,27,1058
2016-11-25,Uruguay,,,5
2016-11-25,Uzbekistan,,,1
2016-11-25,Venezuela,,,3
2016-11-25,Vietnam,,,367
2016-11-25,Yemen,,,1
2016-11-26,(not set),,,2
2016-11-26,Albania,,,2
2016-11-26,Algeria,,,12
2016-11-26,Argentina,,,24
2016-11-26,Armenia,,,1
2016-11-26,Australia,,,38
2016-11-26,Austria,,,16
2016-11-26,Azerbaijan,,,3
2016-11-26,Bahrain,,,3
2016-11-26,Bangladesh,,,5
2016-11-26,Belarus,,,5
2016-11-26,Belgium,,,11
2016-11-26,Bosnia & Herzegovina,,,4
2016-11-26,Brazil,,,142
2016-11-26,Bulgaria,,,8
2016-11-26,Cambodia,,,4
2016-11-26,Cameroon,,,1
2016-11-26,Canada,35.95,1,85
2016-11-26,Chile,,,17
2016-11-26,China,,,10
2016-11-26,Colombia,,,23
2016-11-26,Costa Rica,,,1
2016-11-26,Croatia,,,5
2016-11-26,Czechia,,,9
2016-11-26,Denmark,,,6
2016-11-26,Dominican Republic,,,6
2016-11-26,Ecuador,,,3
2016-11-26,Egypt,,,19
2016-11-26,El Salvador,,,1
2016-11-26,Estonia,,,3
2016-11-26,France,,,38
2016-11-26,Georgia,,,13
2016-11-26,Germany,,,53
2016-11-26,Greece,,,9
2016-11-26,Grenada,,,2
2016-11-26,Guatemala,,,3
2016-11-26,Hong Kong,,,15
2016-11-26,Hungary,,,13
2016-11-26,India,,,181
2016-11-26,Indonesia,,,42
2016-11-26,Iraq,,,2
2016-11-26,Ireland,,,10
2016-11-26,Israel,,,32
2016-11-26,Italy,,,28
2016-11-26,Jamaica,,,3
2016-11-26,Japan,25.99,1,51
2016-11-26,Jordan,,,6
2016-11-26,Kazakhstan,,,7
2016-11-26,Kenya,,,1
2016-11-26,Kosovo,,,4
2016-11-26,Kuwait,,,3
2016-11-26,Latvia,,,2
2016-11-26,Lebanon,,,3
2016-11-26,Libya,,,1
2016-11-26,Lithuania,,,1
2016-11-26,Macedonia (FYROM),,,4
2016-11-26,Malaysia,,,22
2016-11-26,Mexico,,,71
2016-11-26,Moldova,,,2
2016-11-26,Mongolia,,,1
2016-11-26,Morocco,,,17
2016-11-26,Mozambique,,,1
2016-11-26,Namibia,,,1
2016-11-26,Netherlands,,,27
2016-11-26,New Zealand,,,5
2016-11-26,Nicaragua,,,1
2016-11-26,Nigeria,,,4
2016-11-26,Northern Mariana Islands,,,1
2016-11-26,Norway,,,8
2016-11-26,Pakistan,,,18
2016-11-26,Palestine,,,1
2016-11-26,Panama,,,3
2016-11-26,Peru,,,33
2016-11-26,Philippines,,,29
2016-11-26,Poland,,,33
2016-11-26,Portugal,,,5
2016-11-26,Puerto Rico,,,4
2016-11-26,Qatar,,,3
2016-11-26,Romania,,,50
2016-11-26,Russia,,,37
2016-11-26,Rwanda,,,1
2016-11-26,Saudi Arabia,,,20
2016-11-26,Serbia,,,8
2016-11-26,Singapore,,,13
2016-11-26,Slovakia,,,9
2016-11-26,Slovenia,,,2
2016-11-26,South Africa,,,5
2016-11-26,South Korea,,,16
2016-11-26,Spain,,,24
2016-11-26,Sri Lanka,,,2
2016-11-26,Sweden,,,9
2016-11-26,Switzerland,,,11
2016-11-26,Syria,,,1
2016-11-26,Taiwan,,,34
2016-11-26,Tanzania,,,2
2016-11-26,Thailand,,,245
2016-11-26,Tunisia,,,7
2016-11-26,Turkey,,,149
2016-11-26,Uganda,,,1
2016-11-26,Ukraine,,,24
2016-11-26,United Arab Emirates,,,14
2016-11-26,United Kingdom,,,89
2016-11-26,United States,3147.53,11,788
2016-11-26,Venezuela,,,7
2016-11-26,Vietnam,,,358
2016-11-26,Zambia,,,1
2016-11-27,(not set),,,2
2016-11-27,Albania,,,3
2016-11-27,Algeria,,,18
2016-11-27,Argentina,,,17
2016-11-27,Australia,,,32
2016-11-27,Austria,,,8
2016-11-27,Azerbaijan,,,2
2016-11-27,Bahrain,,,1
2016-11-27,Bangladesh,,,5
2016-11-27,Barbados,,,1
2016-11-27,Belarus,,,7
2016-11-27,Belgium,,,9
2016-11-27,Bolivia,,,2
2016-11-27,Bosnia & Herzegovina,,,6
2016-11-27,Brazil,,,97
2016-11-27,Bulgaria,,,5
2016-11-27,Cameroon,,,1
2016-11-27,Canada,36.43,1,90
2016-11-27,Chile,,,9
2016-11-27,China,,,5
2016-11-27,Colombia,,,20
2016-11-27,Croatia,,,3
2016-11-27,Czechia,,,5
2016-11-27,Denmark,,,6
2016-11-27,Dominican Republic,,,3
2016-11-27,Ecuador,,,4
2016-11-27,Egypt,,,18
2016-11-27,Estonia,,,5
2016-11-27,Finland,,,6
2016-11-27,France,,,36
2016-11-27,Gabon,,,1
2016-11-27,Georgia,,,2
2016-11-27,Germany,,,50
2016-11-27,Greece,,,8
2016-11-27,Guatemala,,,1
2016-11-27,Guinea,,,1
2016-11-27,Hong Kong,,,15
2016-11-27,Hungary,,,14
2016-11-27,Iceland,,,1
2016-11-27,India,,,173
2016-11-27,Indonesia,,,55
2016-11-27,Iraq,,,5
2016-11-27,Ireland,,,24
2016-11-27,Israel,,,24
2016-11-27,Italy,,,33
2016-11-27,Japan,,,51
2016-11-27,Jordan,,,5
2016-11-27,Kazakhstan,,,8
2016-11-27,Kuwait,,,3
2016-11-27,Laos,,,1
